"","StandNumber","Station","StationID","PointCountID","YEAR","Date","Time","Round","SP","Abundance.x"
"343",6,3,18,139,2001,"Monday, June 25, 2001",523,2,"MOWA",0
"344",6,3,18,140,2000,"Friday, June 16, 2000",603,2,"MOWA",0
"345",6,3,18,141,1999,"Monday, June 07, 1999",645,1,"MOWA",0
"346",6,3,18,142,1998,"Tuesday, June 09, 1998",500,1,"MOWA",0
"347",6,3,18,143,1998,"Sunday, June 28, 1998",613,2,"MOWA",0
"348",6,3,18,144,1999,"Tuesday, June 22, 1999",404,2,"MOWA",0
"349",6,3,18,1508,2002,"Sunday, June 09, 2002",438,1,"MOWA",0
"350",6,3,18,1761,2002,"Tuesday, June 18, 2002",708,2,"MOWA",0
"351",6,3,18,2083,2005,"Tuesday, June 07, 2005",802,1,"MOWA",0
"352",6,3,18,2344,2005,"Thursday, June 23, 2005",525,2,"MOWA",0
"353",6,3,18,2586,2008,"Saturday, June 14, 2008",809,1,"MOWA",0
"354",6,3,18,2827,2008,"Friday, June 20, 2008",654,2,"MOWA",0
"355",6,3,18,3096,2011,"Sunday, June 05, 2011",643,1,"MOWA",0
"356",6,3,18,3535,2011,"Wednesday, June 15, 2011",545,2,"MOWA",0
"357",6,3,18,3698,2014,"Friday, June 06, 2014",638,1,"MOWA",0
"358",6,3,18,3939,2014,"Monday, June 16, 2014",530,2,"MOWA",0
"359",6,3,18,4185,2017,"Tuesday, June 06, 2017",841,1,"MOWA",0
"360",6,3,18,4268,2017,"Saturday, June 24, 2017",724,2,"MOWA",0
"361",7,1,19,145,2001,"Monday, June 18, 2001",431,2,"MOWA",0
"362",7,1,19,146,1998,"Wednesday, June 10, 1998",353,1,"MOWA",0
"363",7,1,19,147,1998,"Friday, June 19, 1998",409,2,"MOWA",0
"364",7,1,19,148,1999,"Tuesday, June 15, 1999",359,1,"MOWA",0
"365",7,1,19,149,1999,"Saturday, June 19, 1999",355,2,"MOWA",0
"366",7,1,19,150,2000,"Tuesday, June 06, 2000",402,1,"MOWA",0
"367",7,1,19,151,2000,"Tuesday, June 13, 2000",356,2,"MOWA",0
"368",7,1,19,152,2001,"Saturday, June 09, 2001",447,1,"MOWA",0
"369",7,1,19,1581,2002,"Tuesday, June 11, 2002",742,1,"MOWA",0
"370",7,1,19,1741,2002,"Tuesday, June 18, 2002",442,2,"MOWA",0
"371",7,1,19,2075,2005,"Tuesday, June 07, 2005",455,1,"MOWA",0
"372",7,1,19,2345,2005,"Thursday, June 23, 2005",451,2,"MOWA",0
"373",7,1,19,2587,2008,"Thursday, June 05, 2008",500,1,"MOWA",0
"374",7,1,19,2828,2008,"Wednesday, June 18, 2008",732,2,"MOWA",0
"375",7,1,19,3116,2011,"Monday, June 06, 2011",450,1,"MOWA",0
"376",7,1,19,3539,2011,"Friday, June 17, 2011",458,2,"MOWA",0
"377",7,1,19,3669,2014,"Thursday, June 05, 2014",453,1,"MOWA",0
"378",7,1,19,4072,2014,"Thursday, June 12, 2014",449,2,"MOWA",0
"379",7,1,19,4187,2017,"Monday, June 05, 2017",453,1,"MOWA",0
"380",7,1,19,4269,2017,"Saturday, June 17, 2017",447,2,"MOWA",0
"381",7,2,20,153,2001,"Saturday, June 09, 2001",508,1,"MOWA",0
"382",7,2,20,154,2000,"Tuesday, June 13, 2000",420,2,"MOWA",0
"383",7,2,20,155,2000,"Tuesday, June 06, 2000",424,1,"MOWA",0
"384",7,2,20,156,1999,"Saturday, June 19, 1999",419,2,"MOWA",0
"385",7,2,20,157,1999,"Tuesday, June 15, 1999",420,1,"MOWA",0
"386",7,2,20,158,1998,"Wednesday, June 10, 1998",420,1,"MOWA",0
"387",7,2,20,159,2001,"Monday, June 18, 2001",450,2,"MOWA",0
"388",7,2,20,160,1998,"Friday, June 19, 1998",430,2,"MOWA",0
"389",7,2,20,1580,2002,"Tuesday, June 11, 2002",723,1,"MOWA",0
"390",7,2,20,1742,2002,"Tuesday, June 18, 2002",502,2,"MOWA",0
"391",7,2,20,2076,2005,"Tuesday, June 07, 2005",514,1,"MOWA",0
"392",7,2,20,2346,2005,"Thursday, June 23, 2005",511,2,"MOWA",0
"393",7,2,20,2589,2008,"Thursday, June 05, 2008",525,1,"MOWA",0
"394",7,2,20,2829,2008,"Wednesday, June 18, 2008",752,2,"MOWA",0
"395",7,2,20,3117,2011,"Monday, June 06, 2011",511,1,"MOWA",0
"396",7,2,20,3540,2011,"Friday, June 17, 2011",526,2,"MOWA",0
"397",7,2,20,3670,2014,"Thursday, June 05, 2014",516,1,"MOWA",0
"398",7,2,20,4073,2014,"Thursday, June 12, 2014",514,2,"MOWA",0
"399",7,2,20,4188,2017,"Monday, June 05, 2017",515,1,"MOWA",0
"400",7,2,20,4270,2017,"Saturday, June 17, 2017",511,2,"MOWA",0
"401",7,3,21,161,2000,"Tuesday, June 06, 2000",441,1,"MOWA",0
"402",7,3,21,162,2001,"Saturday, June 09, 2001",528,1,"MOWA",0
"403",7,3,21,163,2001,"Monday, June 18, 2001",508,2,"MOWA",0
"404",7,3,21,164,2000,"Tuesday, June 13, 2000",445,2,"MOWA",0
"405",7,3,21,165,1999,"Tuesday, June 15, 1999",441,1,"MOWA",0
"406",7,3,21,166,1998,"Wednesday, June 10, 1998",442,1,"MOWA",0
"407",7,3,21,167,1998,"Friday, June 19, 1998",449,2,"MOWA",0
"408",7,3,21,168,1999,"Saturday, June 19, 1999",441,2,"MOWA",0
"409",7,3,21,1579,2002,"Tuesday, June 11, 2002",706,1,"MOWA",0
"410",7,3,21,1743,2002,"Tuesday, June 18, 2002",522,2,"MOWA",0
"411",7,3,21,2077,2005,"Tuesday, June 07, 2005",531,1,"MOWA",0
"412",7,3,21,2347,2005,"Thursday, June 23, 2005",528,2,"MOWA",0
"413",7,3,21,2590,2008,"Thursday, June 05, 2008",600,1,"MOWA",0
"414",7,3,21,2830,2008,"Wednesday, June 18, 2008",812,2,"MOWA",0
"415",7,3,21,3118,2011,"Monday, June 06, 2011",530,1,"MOWA",0
"416",7,3,21,3541,2011,"Friday, June 17, 2011",551,2,"MOWA",0
"417",7,3,21,3671,2014,"Thursday, June 05, 2014",537,1,"MOWA",0
"418",7,3,21,4074,2014,"Thursday, June 12, 2014",535,2,"MOWA",0
"419",7,3,21,4189,2017,"Monday, June 05, 2017",539,1,"MOWA",0
"420",7,3,21,4271,2017,"Saturday, June 17, 2017",535,2,"MOWA",0
"421",8,1,22,169,1999,"Saturday, June 19, 1999",506,2,"MOWA",0
"422",8,1,22,170,2001,"Monday, June 18, 2001",728,2,"MOWA",0
"423",8,1,22,171,2001,"Saturday, June 09, 2001",551,1,"MOWA",0
"424",8,1,22,172,2000,"Tuesday, June 06, 2000",509,1,"MOWA",0
"425",8,1,22,173,1999,"Tuesday, June 15, 1999",504,1,"MOWA",0
"426",8,1,22,174,1998,"Friday, June 19, 1998",519,2,"MOWA",0
"427",8,1,22,175,1998,"Wednesday, June 10, 1998",508,1,"MOWA",0
"428",8,1,22,176,2000,"Tuesday, June 13, 2000",508,2,"MOWA",0
"429",8,1,22,1584,2002,"Tuesday, June 11, 2002",645,1,"MOWA",0
"430",8,1,22,1736,2002,"Tuesday, June 18, 2002",543,2,"MOWA",0
"431",8,1,22,2078,2005,"Tuesday, June 07, 2005",549,1,"MOWA",0
"432",8,1,22,2348,2005,"Thursday, June 23, 2005",551,2,"MOWA",0
"433",8,1,22,2591,2008,"Thursday, June 05, 2008",612,1,"MOWA",0
"434",8,1,22,2831,2008,"Monday, June 16, 2008",715,2,"MOWA",0
"435",8,1,22,3119,2011,"Monday, June 06, 2011",550,1,"MOWA",0
"436",8,1,22,3542,2011,"Friday, June 17, 2011",615,2,"MOWA",0
"437",8,1,22,3675,2014,"Thursday, June 05, 2014",558,1,"MOWA",0
"438",8,1,22,4075,2014,"Thursday, June 12, 2014",600,2,"MOWA",0
"439",8,1,22,4190,2017,"Monday, June 05, 2017",605,1,"MOWA",0
"440",8,1,22,4272,2017,"Friday, June 16, 2017",630,2,"MOWA",0
"441",8,2,23,177,1998,"Wednesday, June 10, 1998",533,1,"MOWA",0
"442",8,2,23,178,2000,"Tuesday, June 13, 2000",528,2,"MOWA",0
"443",8,2,23,179,2001,"Monday, June 18, 2001",525,2,"MOWA",0
"444",8,2,23,180,2001,"Saturday, June 09, 2001",615,1,"MOWA",0
"445",8,2,23,181,1999,"Saturday, June 19, 1999",532,2,"MOWA",0
"446",8,2,23,182,2000,"Tuesday, June 06, 2000",525,1,"MOWA",0
"447",8,2,23,183,1998,"Friday, June 19, 1998",542,2,"MOWA",0
"448",8,2,23,184,1999,"Tuesday, June 15, 1999",528,1,"MOWA",0
"449",8,2,23,1582,2002,"Tuesday, June 11, 2002",558,1,"MOWA",0
"450",8,2,23,1738,2002,"Tuesday, June 18, 2002",603,2,"MOWA",0
"451",8,2,23,2079,2005,"Tuesday, June 07, 2005",609,1,"MOWA",0
"452",8,2,23,2349,2005,"Thursday, June 23, 2005",610,2,"MOWA",0
"453",8,2,23,2592,2008,"Thursday, June 05, 2008",635,1,"MOWA",0
"454",8,2,23,2832,2008,"Monday, June 16, 2008",651,2,"MOWA",0
"455",8,2,23,3120,2011,"Monday, June 06, 2011",615,1,"MOWA",0
"456",8,2,23,3543,2011,"Friday, June 17, 2011",639,2,"MOWA",0
"457",8,2,23,3676,2014,"Thursday, June 05, 2014",617,1,"MOWA",0
"458",8,2,23,4076,2014,"Thursday, June 12, 2014",625,2,"MOWA",0
"459",8,2,23,4191,2017,"Monday, June 05, 2017",628,1,"MOWA",0
"460",8,2,23,4273,2017,"Saturday, June 17, 2017",623,2,"MOWA",0
"461",8,3,24,185,1999,"Saturday, June 19, 1999",555,2,"MOWA",0
"462",8,3,24,186,2001,"Saturday, June 09, 2001",635,1,"MOWA",0
"463",8,3,24,187,2000,"Tuesday, June 06, 2000",548,1,"MOWA",0
"464",8,3,24,188,2001,"Monday, June 18, 2001",658,2,"MOWA",0
"465",8,3,24,189,1999,"Tuesday, June 15, 1999",550,1,"MOWA",0
"466",8,3,24,190,1998,"Friday, June 19, 1998",609,2,"MOWA",0
"467",8,3,24,191,1998,"Wednesday, June 10, 1998",557,1,"MOWA",0
"468",8,3,24,192,2000,"Tuesday, June 13, 2000",549,2,"MOWA",0
"469",8,3,24,1583,2002,"Tuesday, June 11, 2002",616,1,"MOWA",0
"470",8,3,24,1740,2002,"Tuesday, June 18, 2002",620,2,"MOWA",0
"471",8,3,24,2080,2005,"Tuesday, June 07, 2005",627,1,"MOWA",0
"472",8,3,24,2350,2005,"Thursday, June 23, 2005",629,2,"MOWA",0
"473",8,3,24,2593,2008,"Thursday, June 05, 2008",655,1,"MOWA",0
"474",8,3,24,2833,2008,"Monday, June 16, 2008",629,2,"MOWA",0
"475",8,3,24,3121,2011,"Monday, June 06, 2011",636,1,"MOWA",0
"476",8,3,24,3544,2011,"Friday, June 17, 2011",700,2,"MOWA",0
"477",8,3,24,3677,2014,"Thursday, June 05, 2014",643,1,"MOWA",0
"478",8,3,24,4077,2014,"Thursday, June 12, 2014",657,2,"MOWA",0
"479",8,3,24,4192,2017,"Monday, June 05, 2017",652,1,"MOWA",0
"480",8,3,24,4274,2017,"Saturday, June 17, 2017",646,2,"MOWA",0
"481",9,1,25,193,2000,"Saturday, June 10, 2000",410,1,"MOWA",0
"482",9,1,25,194,2001,"Monday, June 25, 2001",502,2,"MOWA",0
"483",9,1,25,195,2001,"Wednesday, June 06, 2001",504,1,"MOWA",0
"484",9,1,25,196,2000,"Friday, June 16, 2000",400,2,"MOWA",0
"485",9,1,25,197,1999,"Tuesday, June 22, 1999",401,2,"MOWA",0
"486",9,1,25,198,1999,"Wednesday, June 16, 1999",418,1,"MOWA",0
"487",9,1,25,199,1998,"Tuesday, June 09, 1998",354,1,"MOWA",0
"488",9,1,25,200,1998,"Saturday, June 20, 1998",426,2,"MOWA",0
"489",9,1,25,1565,2002,"Tuesday, June 11, 2002",502,1,"MOWA",0
"490",9,1,25,1752,2002,"Tuesday, June 18, 2002",730,2,"MOWA",0
"491",9,1,25,2094,2005,"Monday, June 13, 2005",508,1,"MOWA",0
"492",9,1,25,2351,2005,"Saturday, June 25, 2005",521,2,"MOWA",0
"493",9,1,25,2569,2008,"Thursday, June 12, 2008",828,1,"MOWA",0
"494",9,1,25,2834,2008,"Friday, June 20, 2008",450,2,"MOWA",0
"495",9,1,25,3113,2011,"Sunday, June 05, 2011",510,1,"MOWA",0
"496",9,1,25,3536,2011,"Wednesday, June 15, 2011",514,2,"MOWA",0
"497",9,1,25,3709,2014,"Friday, June 06, 2014",500,1,"MOWA",0
"498",9,1,25,4087,2014,"Monday, June 16, 2014",519,2,"MOWA",0
"499",9,1,25,4171,2017,"Thursday, June 08, 2017",551,1,"MOWA",0
"500",9,1,25,4275,2017,"Saturday, June 24, 2017",448,2,"MOWA",0
"501",9,2,26,201,2000,"Saturday, June 10, 2000",454,1,"MOWA",0
"502",9,2,26,202,1999,"Tuesday, June 22, 1999",447,2,"MOWA",0
"503",9,2,26,203,2001,"Monday, June 25, 2001",527,2,"MOWA",0
"504",9,2,26,204,2001,"Wednesday, June 06, 2001",551,1,"MOWA",0
"505",9,2,26,205,1998,"Tuesday, June 09, 1998",437,1,"MOWA",0
"506",9,2,26,206,1999,"Wednesday, June 16, 1999",500,1,"MOWA",0
"507",9,2,26,207,1998,"Saturday, June 20, 1998",511,2,"MOWA",0
"508",9,2,26,208,2000,"Friday, June 16, 2000",440,2,"MOWA",0
"509",9,2,26,1566,2002,"Tuesday, June 11, 2002",543,1,"MOWA",0
"510",9,2,26,1751,2002,"Tuesday, June 18, 2002",654,2,"MOWA",0
"511",9,2,26,2095,2005,"Monday, June 13, 2005",447,1,"MOWA",0
"512",9,2,26,2352,2005,"Saturday, June 25, 2005",558,2,"MOWA",0
"513",9,2,26,2697,2008,"Thursday, June 12, 2008",740,1,"MOWA",0
"514",9,2,26,2835,2008,"Friday, June 20, 2008",539,2,"MOWA",0
"515",9,2,26,3114,2011,"Sunday, June 05, 2011",535,1,"MOWA",0
"516",9,2,26,3537,2011,"Wednesday, June 15, 2011",606,2,"MOWA",0
"517",9,2,26,3710,2014,"Friday, June 06, 2014",540,1,"MOWA",0
"518",9,2,26,4088,2014,"Monday, June 16, 2014",605,2,"MOWA",0
"519",9,2,26,4170,2017,"Thursday, June 08, 2017",522,1,"MOWA",0
"520",9,2,26,4276,2017,"Saturday, June 24, 2017",609,2,"MOWA",0
"521",9,3,27,209,2001,"Monday, June 25, 2001",632,2,"MOWA",0
"522",9,3,27,210,1998,"Tuesday, June 09, 1998",528,1,"MOWA",0
"523",9,3,27,211,1998,"Saturday, June 20, 1998",602,2,"MOWA",0
"524",9,3,27,212,1999,"Wednesday, June 16, 1999",550,1,"MOWA",0
"525",9,3,27,213,1999,"Tuesday, June 22, 1999",541,2,"MOWA",0
"526",9,3,27,214,2000,"Saturday, June 10, 2000",603,1,"MOWA",0
"527",9,3,27,215,2000,"Friday, June 16, 2000",528,2,"MOWA",0
"528",9,3,27,216,2001,"Wednesday, June 06, 2001",645,1,"MOWA",0
"529",9,3,27,1750,2002,"Tuesday, June 18, 2002",611,2,"MOWA",0
"530",9,3,27,1834,2002,"Tuesday, June 11, 2002",626,1,"MOWA",0
"531",9,3,27,2096,2005,"Monday, June 13, 2005",631,1,"MOWA",0
"532",9,3,27,2353,2005,"Saturday, June 25, 2005",640,2,"MOWA",0
"533",9,3,27,2571,2008,"Thursday, June 12, 2008",636,1,"MOWA",0
"534",9,3,27,2836,2008,"Friday, June 20, 2008",640,2,"MOWA",0
"535",9,3,27,3115,2011,"Sunday, June 05, 2011",652,1,"MOWA",0
"536",9,3,27,3538,2011,"Wednesday, June 15, 2011",653,2,"MOWA",0
"537",9,3,27,3711,2014,"Friday, June 06, 2014",630,1,"MOWA",0
"538",9,3,27,4089,2014,"Monday, June 16, 2014",658,2,"MOWA",0
"539",9,3,27,4168,2017,"Thursday, June 08, 2017",730,1,"MOWA",0
"540",9,3,27,4277,2017,"Saturday, June 24, 2017",705,2,"MOWA",0
"541",10,1,28,217,2001,"Thursday, June 07, 2001",449,1,"MOWA",0
"542",10,1,28,218,2000,"Monday, June 19, 2000",419,2,"MOWA",0
"543",10,1,28,219,2000,"Sunday, June 11, 2000",721,1,"MOWA",0
"544",10,1,28,220,1999,"Tuesday, June 22, 1999",352,2,"MOWA",0
"545",10,1,28,221,1999,"Sunday, June 13, 1999",623,1,"MOWA",0
"546",10,1,28,222,1998,"Monday, June 15, 1998",415,1,"MOWA",0
"547",10,1,28,223,2001,"Thursday, June 14, 2001",715,2,"MOWA",0
"548",10,1,28,224,1998,"Wednesday, July 01, 1998",553,2,"MOWA",0
"549",10,1,28,1570,2002,"Tuesday, June 11, 2002",448,1,"MOWA",0
"550",10,1,28,1776,2002,"Thursday, June 20, 2002",541,2,"MOWA",0
"551",10,1,28,2087,2005,"Saturday, June 11, 2005",455,1,"MOWA",0
"552",10,1,28,2354,2005,"Wednesday, June 22, 2005",801,2,"MOWA",0
"553",10,1,28,2594,2008,"Thursday, June 12, 2008",755,1,"MOWA",0
"554",10,1,28,2837,2008,"Friday, June 20, 2008",720,2,"MOWA",0
"555",10,1,28,3154,2011,"Sunday, June 05, 2011",450,1,"MOWA",0
"556",10,1,28,3271,2011,"Friday, June 17, 2011",620,2,"MOWA",0
"557",10,1,28,3768,2014,"Monday, June 09, 2014",506,1,"MOWA",0
"558",10,1,28,4105,2014,"Saturday, June 21, 2014",456,2,"MOWA",0
"559",10,1,28,4196,2017,"Saturday, June 10, 2017",543,1,"MOWA",0
"560",10,1,28,4279,2017,"Tuesday, June 20, 2017",657,2,"MOWA",0
"561",10,2,29,225,2001,"Thursday, June 14, 2001",632,2,"MOWA",0
"562",10,2,29,226,2001,"Thursday, June 07, 2001",508,1,"MOWA",0
"563",10,2,29,227,2000,"Sunday, June 11, 2000",735,1,"MOWA",0
"564",10,2,29,228,2000,"Monday, June 19, 2000",438,2,"MOWA",0
"565",10,2,29,229,1999,"Sunday, June 13, 1999",642,1,"MOWA",0
"566",10,2,29,230,1998,"Monday, June 15, 1998",436,1,"MOWA",0
"567",10,2,29,231,1998,"Wednesday, July 01, 1998",611,2,"MOWA",0
"568",10,2,29,232,1999,"Tuesday, June 22, 1999",412,2,"MOWA",0
"569",10,2,29,1571,2002,"Tuesday, June 11, 2002",506,1,"MOWA",0
"570",10,2,29,1774,2002,"Thursday, June 20, 2002",452,2,"MOWA",0
"571",10,2,29,2088,2005,"Saturday, June 11, 2005",511,1,"MOWA",0
"572",10,2,29,2355,2005,"Wednesday, June 22, 2005",818,2,"MOWA",0
"573",10,2,29,2595,2008,"Thursday, June 12, 2008",813,1,"MOWA",0
"574",10,2,29,2838,2008,"Friday, June 20, 2008",740,2,"MOWA",0
"575",10,2,29,3155,2011,"Sunday, June 05, 2011",519,1,"MOWA",0
"576",10,2,29,3272,2011,"Friday, June 17, 2011",637,2,"MOWA",0
"577",10,2,29,3769,2014,"Monday, June 09, 2014",524,1,"MOWA",0
"578",10,2,29,4106,2014,"Saturday, June 21, 2014",518,2,"MOWA",0
"579",10,2,29,4194,2017,"Saturday, June 10, 2017",522,1,"MOWA",0
"580",10,2,29,4280,2017,"Tuesday, June 20, 2017",726,2,"MOWA",0
"581",10,3,30,233,2001,"Thursday, June 14, 2001",651,2,"MOWA",0
"582",10,3,30,234,1998,"Monday, June 15, 1998",458,1,"MOWA",0
"583",10,3,30,235,1998,"Wednesday, July 01, 1998",630,2,"MOWA",0
"584",10,3,30,236,1999,"Sunday, June 13, 1999",701,1,"MOWA",0
"585",10,3,30,237,1999,"Tuesday, June 22, 1999",432,2,"MOWA",0
"586",10,3,30,238,2000,"Sunday, June 11, 2000",751,1,"MOWA",0
"587",10,3,30,239,2000,"Monday, June 19, 2000",448,2,"MOWA",0
"588",10,3,30,240,2001,"Thursday, June 07, 2001",527,1,"MOWA",0
"589",10,3,30,1572,2002,"Tuesday, June 11, 2002",527,1,"MOWA",0
"590",10,3,30,1775,2002,"Thursday, June 20, 2002",511,2,"MOWA",0
"591",10,3,30,2089,2005,"Saturday, June 11, 2005",528,1,"MOWA",0
"592",10,3,30,2546,2005,"Wednesday, June 22, 2005",835,2,"MOWA",0
"593",10,3,30,2596,2008,"Thursday, June 12, 2008",832,1,"MOWA",0
"594",10,3,30,2839,2008,"Friday, June 20, 2008",801,2,"MOWA",0
"595",10,3,30,3156,2011,"Sunday, June 05, 2011",545,1,"MOWA",0
"596",10,3,30,3273,2011,"Friday, June 17, 2011",654,2,"MOWA",0
"597",10,3,30,3770,2014,"Monday, June 09, 2014",540,1,"MOWA",0
"598",10,3,30,4107,2014,"Saturday, June 21, 2014",538,2,"MOWA",0
"599",10,3,30,4195,2017,"Saturday, June 10, 2017",500,1,"MOWA",0
"600",10,3,30,4278,2017,"Tuesday, June 20, 2017",757,2,"MOWA",0
"601",11,1,31,241,2001,"Friday, June 08, 2001",455,1,"MOWA",0
"602",11,1,31,242,2000,"Tuesday, June 20, 2000",403,2,"MOWA",0
"603",11,1,31,243,2000,"Sunday, June 11, 2000",710,1,"MOWA",0
"604",11,1,31,244,1999,"Tuesday, June 22, 1999",400,2,"MOWA",0
"605",11,1,31,245,1999,"Monday, June 14, 1999",403,1,"MOWA",0
"606",11,1,31,246,1998,"Sunday, June 14, 1998",412,1,"MOWA",0
"607",11,1,31,247,2001,"Wednesday, June 20, 2001",459,2,"MOWA",0
"608",11,1,31,248,1998,"Monday, June 29, 1998",359,2,"MOWA",0
"609",11,1,31,1606,2002,"Wednesday, June 12, 2002",450,1,"MOWA",0
"610",11,1,31,1804,2002,"Friday, June 21, 2002",723,2,"MOWA",0
"611",11,1,31,2084,2005,"Sunday, June 05, 2005",623,1,"MOWA",0
"612",11,1,31,2356,2005,"Monday, June 20, 2005",455,2,"MOWA",0
"613",11,1,31,2597,2008,"Friday, June 06, 2008",818,1,"MOWA",0
"614",11,1,31,2840,2008,"Friday, June 20, 2008",447,2,"MOWA",0
"615",11,1,31,3157,2011,"Sunday, June 05, 2011",459,1,"MOWA",0
"616",11,1,31,3259,2011,"Friday, June 17, 2011",447,2,"MOWA",0
"617",11,1,31,4047,2014,"Sunday, June 22, 2014",635,2,"MOWA",0
"618",11,1,31,4055,2014,"Saturday, June 07, 2014",504,1,"MOWA",0
"619",11,1,31,4199,2017,"Wednesday, June 07, 2017",605,1,"MOWA",0
"620",11,1,31,4281,2017,"Friday, June 23, 2017",447,2,"MOWA",0
"621",11,2,32,249,2000,"Sunday, June 11, 2000",727,1,"MOWA",0
"622",11,2,32,250,2001,"Friday, June 08, 2001",516,1,"MOWA",0
"623",11,2,32,251,2001,"Wednesday, June 20, 2001",517,2,"MOWA",0
"624",11,2,32,252,2000,"Tuesday, June 20, 2000",434,2,"MOWA",0
"625",11,2,32,253,1999,"Monday, June 14, 1999",422,1,"MOWA",0
"626",11,2,32,254,1998,"Sunday, June 14, 1998",434,1,"MOWA",0
"627",11,2,32,255,1998,"Monday, June 29, 1998",420,2,"MOWA",0
"628",11,2,32,256,1999,"Tuesday, June 22, 1999",421,2,"MOWA",0
"629",11,2,32,1607,2002,"Wednesday, June 12, 2002",511,1,"MOWA",0
"630",11,2,32,1805,2002,"Friday, June 21, 2002",742,2,"MOWA",0
"631",11,2,32,2085,2005,"Sunday, June 05, 2005",640,1,"MOWA",0
"632",11,2,32,2357,2005,"Monday, June 20, 2005",514,2,"MOWA",0
"633",11,2,32,2598,2008,"Friday, June 06, 2008",835,1,"MOWA",0
"634",11,2,32,2841,2008,"Friday, June 20, 2008",506,2,"MOWA",0
"635",11,2,32,3158,2011,"Sunday, June 05, 2011",524,1,"MOWA",0
"636",11,2,32,3260,2011,"Friday, June 17, 2011",504,2,"MOWA",0
"637",11,2,32,4048,2014,"Sunday, June 22, 2014",654,2,"MOWA",0
"638",11,2,32,4056,2014,"Saturday, June 07, 2014",529,1,"MOWA",0
"639",11,2,32,4197,2017,"Wednesday, June 07, 2017",456,1,"MOWA",0
"640",11,2,32,4284,2017,"Friday, June 23, 2017",512,2,"MOWA",0
"641",11,3,33,257,1999,"Tuesday, June 22, 1999",442,2,"MOWA",0
"642",11,3,33,258,2001,"Wednesday, June 20, 2001",537,2,"MOWA",0
"643",11,3,33,259,2001,"Friday, June 08, 2001",540,1,"MOWA",0
"644",11,3,33,260,2000,"Sunday, June 11, 2000",749,1,"MOWA",0
"645",11,3,33,261,1999,"Monday, June 14, 1999",447,1,"MOWA",0
"646",11,3,33,262,1998,"Monday, June 29, 1998",441,2,"MOWA",0
"647",11,3,33,263,1998,"Sunday, June 14, 1998",458,1,"MOWA",0
"648",11,3,33,264,2000,"Tuesday, June 20, 2000",454,2,"MOWA",0
"649",11,3,33,1608,2002,"Wednesday, June 12, 2002",530,1,"MOWA",0
"650",11,3,33,1806,2002,"Friday, June 21, 2002",800,2,"MOWA",0
"651",11,3,33,2086,2005,"Sunday, June 05, 2005",657,1,"MOWA",0
"652",11,3,33,2358,2005,"Monday, June 20, 2005",535,2,"MOWA",0
"653",11,3,33,2599,2008,"Friday, June 06, 2008",851,1,"MOWA",0
"654",11,3,33,2842,2008,"Friday, June 20, 2008",523,2,"MOWA",0
"655",11,3,33,3159,2011,"Sunday, June 05, 2011",549,1,"MOWA",0
"656",11,3,33,3261,2011,"Friday, June 17, 2011",522,2,"MOWA",0
"657",11,3,33,4049,2014,"Sunday, June 22, 2014",713,2,"MOWA",0
"658",11,3,33,4057,2014,"Saturday, June 07, 2014",602,1,"MOWA",0
"659",11,3,33,4198,2017,"Wednesday, June 07, 2017",530,1,"MOWA",0
"660",11,3,33,4285,2017,"Friday, June 23, 2017",540,2,"MOWA",0
"661",12,1,34,265,1999,"Tuesday, June 08, 1999",541,1,"MOWA",0
"662",12,1,34,266,2001,"Saturday, June 09, 2001",539,1,"MOWA",0
"663",12,1,34,267,2000,"Wednesday, June 21, 2000",702,2,"MOWA",0
"664",12,1,34,268,2001,"Friday, June 22, 2001",501,2,"MOWA",0
"665",12,1,34,269,1998,"Thursday, July 02, 1998",446,2,"MOWA",0
"666",12,1,34,270,1998,"Sunday, June 21, 1998",546,1,"MOWA",0
"667",12,1,34,271,2000,"Monday, June 12, 2000",502,1,"MOWA",0
"668",12,1,34,272,1999,"Saturday, June 19, 1999",550,2,"MOWA",0
"669",12,1,34,1528,2002,"Sunday, June 09, 2002",447,1,"MOWA",0
"670",12,1,34,1717,2002,"Monday, June 17, 2002",446,2,"MOWA",0
"671",12,1,34,2090,2005,"Saturday, June 11, 2005",612,1,"MOWA",0
"672",12,1,34,2359,2005,"Thursday, June 23, 2005",628,2,"MOWA",0
"673",12,1,34,2600,2008,"Thursday, June 12, 2008",444,1,"MOWA",0
"674",12,1,34,2843,2008,"Monday, June 16, 2008",745,2,"MOWA",0
"675",12,1,34,3242,2011,"Sunday, June 12, 2011",543,1,"MOWA",0
"676",12,1,34,3588,2011,"Tuesday, June 21, 2011",559,2,"MOWA",0
"677",12,1,34,3759,2014,"Sunday, June 08, 2014",500,1,"MOWA",0
"678",12,1,34,3960,2014,"Tuesday, June 17, 2014",502,2,"MOWA",0
"679",12,1,34,4200,2017,"Tuesday, June 13, 2017",446,1,"MOWA",0
"680",12,1,34,4290,2017,"Sunday, June 25, 2017",813,2,"MOWA",0
"681",12,2,35,273,2001,"Friday, June 22, 2001",530,2,"MOWA",0
"682",12,2,35,274,1998,"Sunday, June 21, 1998",608,1,"MOWA",0
"683",12,2,35,275,1998,"Thursday, July 02, 1998",352,2,"MOWA",0
"684",12,2,35,276,1999,"Tuesday, June 08, 1999",606,1,"MOWA",0
"685",12,2,35,277,1999,"Saturday, June 19, 1999",610,2,"MOWA",0
